Device : Tesla V100-SXM2-32GB-LS 

- Model mlp_bert_3
- Epochs 100
- Learning rate 3.0e-04   (n_gpus=8)

 -> Training


-------------   Fold 1 / 4  -------------

    -> Data Preparation
    -> 72119 training images
    -> 22358 validation images
    -> 35143010 trainable parameters
    -> 9819298 distilled parameters

Epoch 01/100 (step 2000) 	lr=1.1e-05 	 t=68s  	 loss=5.407	 val_loss=5.093    acc=0.074
Epoch 95/100 (step 280000) 	lr=2.1e-05 	 t=58s  	 loss=2.355	 val_loss=2.398    acc=0.890    acc_teach=0.900    acc_dist=0.900
Epoch 96/100 (step 282000) 	lr=1.8e-05 	 t=60s  	 loss=2.351	 val_loss=2.396    acc=0.900    acc_teach=0.900    acc_dist=0.900
Epoch 97/100 (step 284000) 	lr=1.6e-05 	 t=60s  	 loss=2.351	 val_loss=2.394    acc=0.890    acc_teach=0.890    acc_dist=0.900
Epoch 97/100 (step 286000) 	lr=1.3e-05 	 t=59s  	 loss=2.348	 val_loss=2.399    acc=0.910    acc_teach=0.910    acc_dist=0.900
Epoch 98/100 (step 288000) 	lr=1.0e-05 	 t=60s  	 loss=2.345	 val_loss=2.395    acc=0.900    acc_teach=0.900    acc_dist=0.900
Epoch 99/100 (step 290000) 	lr=7.4e-06 	 t=60s  	 loss=2.342	 val_loss=2.394    acc=0.900    acc_teach=0.900    acc_dist=0.900
Epoch 99/100 (step 292000) 	lr=4.7e-06 	 t=58s  	 loss=2.342	 val_loss=2.392    acc=0.910    acc_teach=0.910    acc_dist=0.900
Epoch 100/100 (step 295208) 	lr=3.7e-07 	 t=94s  	 loss=2.341	 val_loss=2.392    acc=0.910    acc_teach=0.910    acc_dist=0.900

 -> Saving weights to ../logs/2023-04-30/7/mlp_bert_3_fullfit_0.pt


Shutting down background jobs, please wait a moment...
