Device : Tesla V100-SXM2-32GB-LS 

- Model mlp_bert_4
- Epochs 100
- Learning rate 3.0e-04   (n_gpus=8)

 -> Training


-------------   Fold 1 / 4  -------------

    -> Data Preparation
    -> 72119 training images
    -> 22358 validation images
    -> 13688418 trainable parameters
    -> 6943394 distilled parameters

Epoch 01/100 (step 2000) 	lr=1.1e-05 	 t=76s  	 loss=5.488	 val_loss=5.351    acc=0.030
Epoch 95/100 (step 280000) 	lr=2.1e-05 	 t=63s  	 loss=2.384	 val_loss=2.418    acc=0.910    acc_teach=0.910    acc_dist=0.920
Epoch 96/100 (step 282000) 	lr=1.8e-05 	 t=65s  	 loss=2.378	 val_loss=2.416    acc=0.900    acc_teach=0.900    acc_dist=0.930
Epoch 97/100 (step 284000) 	lr=1.6e-05 	 t=64s  	 loss=2.379	 val_loss=2.416    acc=0.900    acc_teach=0.900    acc_dist=0.920
Epoch 97/100 (step 286000) 	lr=1.3e-05 	 t=63s  	 loss=2.375	 val_loss=2.413    acc=0.900    acc_teach=0.900    acc_dist=0.910
Epoch 98/100 (step 288000) 	lr=1.0e-05 	 t=65s  	 loss=2.373	 val_loss=2.414    acc=0.900    acc_teach=0.900    acc_dist=0.920
Epoch 99/100 (step 290000) 	lr=7.4e-06 	 t=65s  	 loss=2.371	 val_loss=2.416    acc=0.900    acc_teach=0.900    acc_dist=0.920
Epoch 99/100 (step 292000) 	lr=4.7e-06 	 t=63s  	 loss=2.371	 val_loss=2.410    acc=0.900    acc_teach=0.900    acc_dist=0.920
Epoch 100/100 (step 295208) 	lr=3.5e-07 	 t=102s  	 loss=2.370	 val_loss=2.410    acc=0.900    acc_teach=0.900    acc_dist=0.920

 -> Saving weights to ../logs/2023-05-01/2/mlp_bert_4_fullfit_0.pt


Shutting down background jobs, please wait a moment...
