participant_id,sequence_id,fold
36257,3899993888,2
62590,3900039647,1
62590,3900060175,1
36257,3900073868,2
49445,3900140898,1
22343,3900142382,2
37779,3900163797,1
62590,3900246574,1
4718,3900298301,0
53618,3900327277,0
16069,3900368982,0
26734,3900400830,2
62590,3900409771,1
26734,3900415882,2
27610,3900426712,2
29302,3900455993,2
55372,3900505244,2
22343,3900513685,2
25571,3900607431,1
36257,3900649044,2
30680,3900720842,3
61333,3900790116,3
53618,3900796498,0
53618,3900833769,0
53618,3900866017,0
34503,3901121024,0
26734,3901122016,2
53618,390118384,0
22343,3901191305,2
36257,3901271965,2
22343,390137529,2
61333,3901382721,3
49445,3901412665,1
29302,3901454534,2
36257,3901475165,2
37055,3901491686,3
36257,3901528619,2
32319,3901553466,3
2044,3901627352,0
18796,3901635630,3
62590,39016431,1
49445,3901715419,1
25571,3901724486,1
30680,3901883829,3
37779,3901889796,1
53618,390197570,0
37779,3901985957,1
61333,3902006573,3
37055,3902019076,3
30680,3902022812,3
2044,3902070209,0
53618,3902100644,0
18796,3902103219,3
55372,3902111370,2
26734,3902251313,2
18796,3902362269,3
36257,3902364328,2
32319,3902405970,3
28656,3902409307,1
62590,3902434055,1
18796,3902509757,3
55372,3902531439,2
22343,3902556819,2
18796,3902577192,3
26734,390262048,2
53618,3902626397,0
25571,3902653190,1
37055,3902671196,3
18796,3902689596,3
36257,3902709172,2
32319,3902738690,3
32319,3902738766,3
37055,3902780977,3
29302,3902788532,2
22343,3902854255,2
37055,3902891319,3
18796,3902906783,3
53618,3902937490,0
49445,3902944201,1
32319,390298046,3
37779,3902997594,1
36257,3903027058,2
25571,3903027472,1
22343,3903098054,2
18796,3903116264,3
36257,3903121963,2
28656,3903124396,1
25571,3903136691,1
61333,3903147670,3
27610,3903160908,2
34503,3903169971,0
25571,3903252537,1
61333,3903274557,3
32319,3903348468,3
37055,39034316,3
28656,3903445497,1
32319,3903486748,3
4718,3903507495,0
37055,3903509433,3
32319,3903561761,3
36257,3903571843,2
28656,3903587579,1
34503,3903629769,0
55372,3903646697,2
16069,3903682962,0
53618,3903699546,0
62590,3903711,1
28656,3903967547,1
29302,390402730,2
34503,3904070745,0
26734,3904135864,2
25571,3904270641,1
49445,3904279497,1
22343,3904314481,2
49445,390432214,1
62590,3904333324,1
29302,3904340568,2
30680,3904344696,3
37055,3904389195,3
37055,3904425046,3
22343,3904449716,2
62590,3904474330,1
2044,3904514863,0
37055,3904518845,3
62590,3904627636,1
16069,3904663506,0
32319,3904692217,3
32319,3904765821,3
29302,390488386,2
49445,3904967267,1
25571,3905017287,1
53618,3905022548,0
18796,3905074466,3
53618,3905081619,0
18796,3905094006,3
62590,3905097076,1
55372,3905119160,2
26734,3905192970,2
27610,390525998,2
61333,3905303416,3
28656,3905365329,1
16069,3905389282,0
26734,3905392967,2
22343,3905428341,2
53618,3905550480,0
53618,3905578993,0
4718,3905634187,0
16069,39056598,0
34503,3905669745,0
32319,3905725586,3
34503,3905726543,0
4718,39057492,0
37055,3905770894,3
37055,3905806048,3
37055,3905845872,3
16069,3905883004,0
25571,390594598,1
61333,3906027000,3
4718,3906041142,0
49445,3906063279,1
2044,3906086975,0
16069,3906101125,0
61333,3906281792,3
34503,3906344103,0
29302,3906388106,2
27610,3906413714,2
32319,3906432977,3
37055,390645330,3
4718,3906470950,0
25571,3906473912,1
26734,3906496954,2
18796,3906501158,3
62590,3906539115,1
37779,390655465,1
34503,3906574719,0
18796,3906623655,3
62590,3906644254,1
61333,3906680818,3
29302,3906700535,2
22343,3906719508,2
29302,3906733979,2
55372,3906814247,2
22343,3906994142,2
61333,3907002870,3
55372,3907048640,2
2044,3907069795,0
53618,3907122838,0
37779,3907159503,1
36257,3907208657,2
27610,390724629,2
62590,390724632,1
28656,3907262795,1
62590,3907391530,1
32319,3907412665,3
16069,3907415897,0
53618,3907419209,0
49445,3907488513,1
27610,3907516563,2
29302,3907536823,2
16069,390759074,0
62590,3907607557,1
34503,3907709296,0
36257,3907793453,2
37055,3907811705,3
61333,390783645,3
62590,3907943447,1
32319,3907974836,3
61333,3907976869,3
4718,3908001458,0
25571,3908004223,1
36257,390806775,2
29302,3908072915,2
37055,3908089270,3
32319,3908100399,3
34503,3908138437,0
34503,3908153515,0
49445,390817701,1
28656,390818078,1
62590,3908233208,1
27610,3908234863,2
2044,3908278047,0
18796,3908367041,3
4718,3908369986,0
32319,390841369,3
28656,3908444070,1
29302,39084719,2
16069,3908571733,0
18796,3908594884,3
53618,3908626445,0
34503,3908686577,0
37779,3908735586,1
26734,3908740486,2
55372,3908761426,2
32319,3908770382,3
36257,390877827,2
22343,3908819757,2
29302,3908893963,2
28656,3908920474,1
61333,3908940042,3
30680,3908963729,3
28656,3908984216,1
22343,3909065237,2
30680,3909104182,3
49445,390911676,1
26734,3909161642,2
62590,3909169444,1
16069,3909174248,0
34503,3909206854,0
61333,3909228351,3
36257,3909275875,2
36257,3909328973,2
22343,3909352055,2
34503,3909526642,0
49445,3909579934,1
53618,3909614931,0
25571,390963578,1
34503,3909652629,0
16069,3909667839,0
27610,3909701176,2
62590,3909742243,1
49445,390982811,1
2044,3909836884,0
37055,3909877365,3
2044,3909926710,0
18796,3909948536,3
36257,391012183,2
2044,3910232161,0
26734,3910292625,2
34503,3910323126,0
36257,3910373848,2
2044,391038468,0
16069,3910442127,0
53618,3910444823,0
18796,3910446259,3
55372,3910456318,2
26734,3910487970,2
16069,3910490499,0
53618,3910553762,0
25571,3910634610,1
34503,3910676070,0
30680,3910682318,3
37779,3910728040,1
32319,391074653,3
22343,3910755794,2
4718,391078156,0
27610,391079339,2
55372,3910816628,2
34503,3910850059,0
4718,3910863104,0
26734,3910924451,2
25571,3910927154,1
61333,3911018455,3
27610,3911030067,2
25571,3911095348,1
26734,391119114,2
26734,3911327103,2
61333,3911347750,3
53618,3911381636,0
27610,3911421648,2
37055,3911423745,3
2044,391146790,0
34503,3911570851,0
26734,3911598991,2
16069,3911619581,0
22343,3911651465,2
25571,3911660362,1
2044,3911672962,0
62590,3911696916,1
16069,3911700147,0
49445,3911715681,1
61333,3911795386,3
36257,3911796832,2
62590,3911840972,1
25571,391193181,1
55372,3911936373,2
55372,3911952657,2
22343,3911987107,2
53618,3912050225,0
32319,391209645,3
18796,3912210421,3
53618,3912323967,0
55372,3912389021,2
2044,391239674,0
37055,3912471194,3
25571,3912552179,1
36257,3912569525,2
16069,3912581958,0
2044,3912640641,0
27610,3912688928,2
27610,3912744325,2
36257,3912834736,2
26734,3912839160,2
22343,3912851041,2
53618,3912854570,0
18796,3913037809,3
27610,3913057476,2
22343,391311422,2
30680,3913141678,3
55372,3913194529,2
37055,3913201509,3
22343,3913217898,2
37055,3913274427,3
34503,3913316712,0
32319,3913326874,3
26734,3913343404,2
37055,391341077,3
61333,3913436745,3
37055,3913498250,3
61333,3913518346,3
53618,3913568393,0
34503,3913596681,0
36257,3913609978,2
4718,3913620844,0
32319,3913656697,3
18796,3913745299,3
30680,3913814316,3
36257,3913844322,2
62590,3913859205,1
37779,3913885552,1
32319,3913930253,3
22343,3913945240,2
2044,3914079437,0
25571,3914091882,1
55372,3914096325,2
55372,3914105494,2
61333,3914148886,3
37055,3914215044,3
36257,3914281147,2
16069,391438699,0
29302,3914425906,2
34503,3914445013,0
34503,3914456226,0
2044,3914529951,0
18796,3914537777,3
53618,3914641176,0
32319,3914659852,3
62590,3914703842,1
62590,3914705904,1
36257,3914735613,2
37779,3914756415,1
36257,3914824537,2
32319,3914825407,3
36257,3914890336,2
28656,3914931551,1
16069,3914965114,0
37779,391505168,1
62590,3915116215,1
36257,3915137285,2
49445,3915275784,1
34503,3915354270,0
22343,3915391597,2
29302,3915441630,2
37779,3915548560,1
36257,3915550362,2
55372,3915550377,2
36257,3915579158,2
37779,3915657579,1
2044,3915689982,0
37779,3915721269,1
25571,3915764723,1
37055,3915815512,3
4718,391582630,0
36257,3915846046,2
49445,3915916013,1
16069,3915924638,0
26734,39159274,2
62590,3916003836,1
61333,3916037722,3
30680,3916070496,3
2044,3916089668,0
2044,3916170555,0
22343,3916212856,2
16069,3916217458,0
53618,3916258911,0
37779,3916270102,1
37779,3916305713,1
2044,3916480875,0
26734,3916485778,2
25571,3916563948,1
32319,3916629537,3
36257,391664,2
28656,3916734942,1
62590,3916822783,1
26734,3916925372,2
16069,3916952087,0
62590,3916977594,1
37779,3917030351,1
25571,3917148694,1
53618,3917150661,0
29302,3917167543,2
30680,3917245561,3
62590,3917284111,1
62590,3917382595,1
53618,3917385460,0
61333,3917427962,3
37779,3917435271,1
26734,3917572426,2
27610,3917817105,2
30680,3917850182,3
53618,3917856668,0
25571,3917888909,1
37055,3917916539,3
49445,3917978246,1
32319,3918012953,3
49445,3918071198,1
18796,3918099815,3
61333,3918153428,3
53618,3918166973,0
62590,3918181705,1
29302,3918192585,2
34503,3918215924,0
37779,3918247181,1
18796,3918271572,3
28656,3918284003,1
30680,3918354472,3
30680,3918404164,3
62590,3918452441,1
62590,3918459170,1
36257,3918486680,2
34503,3918490779,0
62590,3918497651,1
37779,3918585871,1
49445,3918606403,1
27610,3918626272,2
2044,3918660552,0
28656,3918673435,1
61333,3918684189,3
30680,3918710206,3
27610,3918722758,2
53618,3918736238,0
61333,3918741073,3
29302,3918766718,2
36257,3918767368,2
49445,3918789398,1
32319,3918793625,3
26734,3918798497,2
62590,3918929414,1
27610,3919074940,2
25571,3919081117,1
55372,3919095099,2
61333,3919154722,3
28656,3919194619,1
27610,3919215988,2
29302,3919365810,2
32319,3919428578,3
61333,3919481479,3
29302,391952141,2
25571,3919583617,1
62590,3919584313,1
34503,3919616719,0
29302,3919648735,2
16069,3919673073,0
55372,391968476,2
61333,3919768084,3
26734,3919788282,2
55372,3919846889,2
62590,3919884756,1
37055,391989457,3
16069,3919926563,0
36257,3919943210,2
55372,3919983020,2
22343,3920022658,2
27610,392002883,2
36257,3920037297,2
4718,3920049324,0
30680,3920057860,3
62590,3920114122,1
37779,3920154625,1
18796,3920163333,3
34503,3920164578,0
37779,3920219614,1
26734,3920219782,2
53618,3920229869,0
36257,392033720,2
55372,3920340398,2
30680,3920341698,3
49445,3920437432,1
18796,3920463723,3
27610,3920597258,2
16069,3920737574,0
30680,3920772826,3
26734,3920778162,2
27610,3920781675,2
32319,3920792315,3
26734,3920823319,2
36257,3920828829,2
61333,3920838575,3
30680,3920839930,3
53618,3920850758,0
4718,3920852868,0
2044,3920853983,0
62590,3920858369,1
37055,3920964656,3
2044,392096898,0
36257,392112543,2
49445,3921160026,1
62590,392116501,1
49445,392118235,1
55372,3921206304,2
32319,3921241407,3
4718,3921246700,0
26734,3921249780,2
16069,3921254747,0
30680,3921258731,3
61333,3921269734,3
16069,3921287590,0
27610,3921325426,2
29302,3921350482,2
29302,3921375539,2
29302,3921403179,2
2044,3921431679,0
32319,3921468016,3
37779,3921515290,1
4718,3921600730,0
29302,392163034,2
27610,3921631023,2
37779,3921670394,1
26734,3921680504,2
32319,392170631,3
61333,392170764,3
4718,3921728479,0
61333,39217542,3
32319,3921758275,3
34503,3921785970,0
29302,3921816962,2
22343,3921861738,2
25571,3921934412,1
36257,3921947723,2
37055,3921975450,3
25571,3922139670,1
22343,3922171316,2
34503,3922260818,0
34503,3922407103,0
22343,3922432498,2
37055,3922449939,3
16069,3922480123,0
16069,3922688846,0
4718,3922745452,0
34503,3922747816,0
36257,3922778900,2
2044,3922862112,0
25571,3922905851,1
29302,3922969135,2
34503,3922987475,0
55372,3923029675,2
4718,3923031307,0
34503,3923034540,0
29302,3923037050,2
49445,3923218801,1
28656,3923244800,1
53618,3923270786,0
37779,3923275498,1
32319,3923534156,3
36257,3923644167,2
32319,3923656539,3
37055,3923687066,3
49445,392369120,1
37055,3923765817,3
49445,3923819477,1
4718,3923849387,0
34503,3923861942,0
16069,3923913515,0
49445,3923922352,1
34503,3923926104,0
55372,3923955703,2
16069,3924050684,0
61333,3924093499,3
61333,3924114662,3
2044,392412819,0
28656,3924143899,1
37055,3924200981,3
36257,3924254423,2
37779,3924358270,1
22343,3924391753,2
32319,3924444356,3
36257,3924476063,2
36257,3924514632,2
36257,3924591798,2
55372,3924648261,2
55372,3924710908,2
36257,3924717707,2
25571,3924719583,1
26734,3924736395,2
28656,3924838513,1
61333,3924870456,3
36257,3924897407,2
28656,392492259,1
32319,3924971384,3
27610,3925008804,2
27610,392518703,2
34503,3925213099,0
53618,3925222848,0
27610,3925277255,2
25571,3925318898,1
27610,3925382469,2
34503,3925405886,0
37779,3925453349,1
27610,3925486722,2
36257,3925537867,2
49445,3925566471,1
49445,3925575839,1
26734,3925585308,2
37055,3925588799,3
36257,3925599935,2
37779,3925626757,1
30680,3925629190,3
2044,3925686942,0
53618,3925856892,0
53618,3925878057,0
62590,3925941073,1
53618,3925975663,0
26734,3925983873,2
4718,3925991472,0
49445,392606922,1
29302,3926097625,2
61333,3926109018,3
55372,3926150281,2
55372,3926176202,2
26734,3926194815,2
27610,3926247966,2
26734,3926336608,2
62590,3926378829,1
29302,3926414321,2
4718,3926460755,0
22343,3926532668,2
37055,3926535449,3
16069,3926573872,0
32319,3926653774,3
62590,3926764558,1
29302,3926803792,2
16069,3926824386,0
36257,3926861771,2
37779,3926941314,1
61333,3926989257,3
22343,3927053566,2
34503,3927093035,0
53618,3927149543,0
37779,392717203,1
37779,3927209575,1
37055,3927230733,3
32319,3927288969,3
28656,3927307580,1
62590,3927344418,1
37055,3927363213,3
26734,3927370423,2
37055,392742490,3
27610,3927462669,2
22343,3927522857,2
22343,3927559533,2
16069,3927562526,0
30680,392761956,3
62590,3927621810,1
49445,3927624993,1
16069,3927673242,0
30680,3927853592,3
18796,3927855848,3
29302,3927869140,2
29302,3927928107,2
61333,3927992040,3
34503,3927996361,0
62590,3928204863,1
29302,3928235098,2
62590,3928262536,1
29302,3928269049,2
22343,3928295643,2
16069,3928333131,0
2044,3928473500,0
28656,3928516548,1
25571,3928537754,1
61333,3928552681,3
29302,3928581897,2
34503,3928587956,0
62590,3928704102,1
36257,3928749269,2
62590,3928814531,1
25571,3928827947,1
37779,3928865236,1
34503,3928875093,0
32319,3928904217,3
61333,3928925316,3
18796,3928989335,3
29302,3928995493,2
4718,3929063287,0
4718,3929148672,0
36257,3929244024,2
16069,3929247299,0
27610,3929258150,2
22343,3929289864,2
37055,3929317242,3
30680,3929352220,3
55372,3929395523,2
37055,3929397881,3
37055,3929435617,3
62590,3929485929,1
22343,3929649276,2
36257,3929735652,2
62590,3929803764,1
55372,3929810,2
61333,392981162,3
37779,3929815048,1
61333,3930085119,3
34503,3930103691,0
27610,3930109736,2
36257,3930132250,2
4718,3930169801,0
27610,3930197362,2
37779,3930211535,1
22343,3930241843,2
27610,3930287475,2
16069,39303019,0
22343,3930349650,2
32319,3930422819,3
62590,3930456605,1
32319,3930466964,3
36257,3930474362,2
37055,3930523438,3
55372,3930524699,2
22343,3930577542,2
29302,3930623331,2
49445,3930662683,1
55372,3930688489,2
22343,3930711283,2
61333,3930809682,3
53618,3930815875,0
16069,3930823669,0
37055,3930830606,3
55372,3930932119,2
53618,3930985477,0
37779,3931093766,1
28656,3931099931,1
37055,393120235,3
18796,3931219544,3
27610,3931394924,2
37055,3931395282,3
25571,3931415830,1
22343,3931485595,2
34503,3931495581,0
37055,3931522048,3
27610,3931531242,2
30680,3931552047,3
32319,3931565037,3
18796,3931589159,3
18796,3931702539,3
36257,3931726060,2
34503,3931754694,0
22343,3931755772,2
27610,3931779923,2
26734,3931909984,2
53618,3931956853,0
29302,3932014523,2
22343,393206490,2
18796,3932066606,3
37055,3932070192,3
55372,3932120370,2
26734,3932227688,2
53618,3932352823,0
49445,3932355627,1
27610,3932384113,2
36257,3932386155,2
16069,3932416253,0
37779,3932421239,1
55372,393243868,2
25571,3932463127,1
28656,3932471316,1
37779,3932474041,1
62590,393251060,1
29302,3932548169,2
22343,3932549406,2
32319,3932597546,3
29302,3932629501,2
37779,3932686292,1
34503,3932704672,0
27610,3932731072,2
34503,393277366,0
4718,3932819154,0
29302,3932828714,2
16069,3932846870,0
22343,3932861380,2
61333,3932881477,3
30680,3932884792,3
37055,3932893895,3
29302,3932974203,2
29302,3933099865,2
37055,3933111423,3
29302,3933151750,2
37055,3933350577,3
22343,393340318,2
62590,393342077,1
62590,3933466401,1
4718,393347718,0
29302,3933486834,2
32319,3933492818,3
37779,3933571644,1
49445,3933601835,1
32319,3933644125,3
53618,3933672298,0
32319,3933707391,3
2044,3933708474,0
61333,3933710895,3
2044,3933717612,0
32319,3933743581,3
37055,3933819814,3
16069,3933824304,0
27610,3933835302,2
37055,3933846434,3
61333,3933885450,3
30680,393389427,3
29302,3933959257,2
29302,3934012819,2
49445,3934052377,1
28656,3934058028,1
2044,3934128100,0
55372,3934191058,2
53618,3934238560,0
55372,3934281791,2
28656,3934291918,1
2044,393429523,0
30680,3934306991,3
16069,3934320192,0
16069,393432443,0
53618,3934340838,0
2044,3934382022,0
36257,3934406545,2
62590,3934417789,1
32319,393442093,3
55372,3934509579,2
29302,3934600686,2
34503,3934607778,0
49445,3934753526,1
26734,39347591,2
29302,3934799546,2
16069,3934800085,0
32319,3934809848,3
37779,3934826555,1
53618,3934855100,0
53618,3934880052,0
26734,3934944281,2
29302,3934979796,2
53618,3935018301,0
29302,3935027402,2
37779,3935041244,1
34503,3935048518,0
18796,3935079934,3
37055,39351321,3
37055,3935404874,3
34503,3935463027,0
37779,3935534507,1
29302,3935586243,2
26734,3935670200,2
49445,3935702205,1
55372,3935744180,2
29302,3935818678,2
36257,3935843886,2
2044,393585002,0
16069,3935952708,0
28656,3936062888,1
29302,3936069747,2
26734,3936137265,2
49445,3936187108,1
32319,3936279631,3
16069,3936300212,0
37055,3936342179,3
2044,3936347924,0
37055,3936493791,3
16069,3936563076,0
62590,3936647875,1
61333,3936696995,3
27610,3936730764,2
28656,3936762946,1
62590,3936801817,1
62590,3936809634,1
26734,3936861679,2
49445,393686254,1
29302,3936932138,2
36257,3937142388,2
29302,3937169804,2
2044,3937188764,0
25571,393720122,1
61333,3937289654,3
27610,3937393186,2
34503,3937449851,0
37055,3937597478,3
37779,3937602909,1
22343,3937624980,2
49445,3937627056,1
37055,393765827,3
18796,3937689958,3
34503,3937722820,0
4718,3937741279,0
18796,3937801471,3
62590,3937830036,1
30680,3937831232,3
26734,3937852061,2
26734,3938010614,2
37055,393802384,3
36257,39380706,2
4718,3938079099,0
2044,393813325,0
37055,3938169943,3
37055,3938173360,3
37055,3938176775,3
49445,3938183660,1
32319,3938252042,3
62590,3938275473,1
61333,3938364353,3
49445,3938418688,1
49445,393851019,1
30680,3938514457,3
25571,3938551255,1
28656,3938592408,1
36257,3938617122,2
27610,393874899,2
27610,3938770698,2
25571,3938802022,1
61333,3938887410,3
53618,3938942592,0
16069,3939019577,0
18796,3939031263,3
2044,3939093699,0
16069,393925310,0
53618,3939316412,0
32319,3939373302,3
36257,3939390248,2
16069,3939418200,0
2044,3939454743,0
25571,3939503780,1
37779,3939506941,1
27610,3939527133,2
37779,3939533972,1
16069,3939536305,0
34503,3939541268,0
26734,3939557161,2
32319,3939638959,3
36257,3939661534,2
34503,3939802076,0
30680,3939837274,3
22343,3939877213,2
18796,3939910119,3
53618,3939921606,0
32319,393997006,3
37779,3940010061,1
26734,3940010591,2
36257,3940026758,2
53618,3940028380,0
30680,3940097732,3
26734,3940099866,2
28656,3940116617,1
61333,3940128486,3
49445,3940131892,1
27610,3940153088,2
22343,3940205783,2
30680,3940280697,3
61333,3940283958,3
16069,3940307149,0
61333,3940403130,3
25571,3940425723,1
27610,3940516241,2
36257,3940546458,2
2044,3940554868,0
32319,3940579323,3
18796,3940586589,3
25571,3940606055,1
53618,3940611747,0
27610,3940665213,2
29302,3940750157,2
22343,3940800683,2
25571,3940810060,1
36257,3940909524,2
27610,3940971228,2
37779,3941005811,1
55372,3941029001,2
29302,3941130569,2
2044,3941132284,0
34503,3941238220,0
4718,3941273987,0
55372,3941278508,2
34503,3941297726,0
49445,394130036,1
22343,3941305676,2
18796,394131117,3
26734,3941324364,2
61333,3941332296,3
36257,3941333656,2
37055,3941340571,3
27610,3941358902,2
28656,3941376271,1
26734,3941393280,2
53618,3941403106,0
22343,394142057,2
53618,3941422137,0
34503,3941435156,0
36257,3941480851,2
26734,3941557192,2
34503,3941562161,0
29302,394159251,2
62590,3941602404,1
2044,3941647316,0
28656,3941719491,1
29302,3941740526,2
61333,3941743217,3
2044,3941784635,0
22343,3941802469,2
53618,3941804323,0
32319,3941812787,3
62590,3941827355,1
2044,3941885885,0
30680,3941885949,3
4718,3941889480,0
26734,3941914333,2
55372,3941986727,2
28656,3942021761,1
62590,3942068883,1
28656,3942158765,1
26734,3942196389,2
62590,3942199283,1
37055,3942219545,3
22343,3942226018,2
18796,3942252709,3
37055,3942314527,3
62590,3942363485,1
2044,3942376625,0
26734,3942392961,2
29302,3942397740,2
37779,3942522593,1
53618,394258676,0
61333,3942601533,3
26734,3942645713,2
36257,3942646829,2
61333,3942683607,3
4718,3942725155,0
61333,3942763640,3
27610,3942782820,2
2044,3942872677,0
55372,3942902904,2
18796,3942915225,3
4718,3942934080,0
32319,3942999329,3
55372,394299965,2
22343,3943006380,2
55372,3943036988,2
36257,3943127556,2
62590,3943231974,1
62590,3943456019,1
30680,394346108,3
36257,3943462313,2
28656,3943500206,1
30680,3943510488,3
62590,3943514594,1
53618,3943540183,0
26734,3943586145,2
28656,3943594838,1
61333,3943654123,3
62590,3943719531,1
36257,3943793806,2
62590,3943852458,1
29302,3943911047,2
49445,3944018163,1
34503,3944022696,0
26734,3944058768,2
49445,3944061060,1
27610,3944079135,2
25571,3944093393,1
16069,3944095945,0
25571,3944179800,1
25571,3944195262,1
18796,3944238273,3
32319,3944300804,3
62590,3944303006,1
37779,3944331696,1
2044,3944395526,0
36257,3944409620,2
37055,3944456219,3
32319,3944462099,3
16069,3944482502,0
53618,3944534655,0
29302,3944600423,2
37055,3944637808,3
53618,3944742394,0
36257,3944817398,2
32319,3944861804,3
53618,3944889805,0
37779,3944895693,1
55372,3944953592,2
36257,3944977668,2
34503,3945038071,0
34503,3945143191,0
4718,3945166345,0
36257,3945169158,2
22343,394517458,2
25571,3945179198,1
53618,3945188290,0
32319,3945231268,3
30680,3945237371,3
2044,3945254791,0
2044,3945262290,0
18796,3945287510,3
34503,3945356548,0
61333,394535992,3
29302,3945374212,2
29302,3945375263,2
22343,3945386391,2
55372,3945523884,2
37055,3945542145,3
27610,3945602408,2
30680,3945609763,3
18796,3945647253,3
2044,3945712688,0
30680,394574180,3
28656,3945793026,1
62590,394581994,1
28656,3945859316,1
25571,3946034040,1
25571,3946056193,1
26734,3946140872,2
4718,3946371284,0
34503,3946404202,0
37779,3946444798,1
61333,3946479789,3
26734,3946487581,2
26734,3946550999,2
25571,394656948,1
22343,394658086,2
55372,3946632418,2
16069,3946636485,0
62590,3946643591,1
4718,3946707226,0
4718,3946725002,0
2044,3946767969,0
49445,394677948,1
26734,3946793861,2
49445,3946832952,1
2044,3946877601,0
30680,3946892301,3
29302,3946930368,2
53618,394698983,0
34503,3946992039,0
37055,3947039568,3
34503,3947195595,0
25571,3947199653,1
32319,3947239646,3
49445,3947245036,1
16069,3947291154,0
26734,3947325774,2
28656,3947345267,1
37779,3947345324,1
2044,3947445648,0
27610,3947446170,2
55372,3947463045,2
32319,3947480443,3
28656,3947495214,1
53618,3947506219,0
37779,3947524682,1
37779,3947540105,1
2044,3947594023,0
18796,3947656314,3
29302,3947717663,2
36257,3947757332,2
16069,3947776371,0
53618,3947786529,0
62590,3947802570,1
27610,3947876292,2
4718,3947951068,0
27610,3947966708,2
28656,3947981224,1
26734,3948007770,2
49445,3948041551,1
49445,3948070409,1
27610,3948072157,2
34503,3948112896,0
4718,3948136767,0
22343,394819752,2
29302,3948215839,2
53618,3948308960,0
53618,3948347869,0
2044,3948352334,0
16069,3948366353,0
18796,3948461005,3
55372,3948511584,2
34503,3948511912,0
32319,3948571243,3
62590,3948576687,1
55372,3948613453,2
27610,3948624329,2
49445,394867150,1
27610,3948754506,2
4718,394877429,0
16069,394879955,0
4718,394887800,0
36257,3948903910,2
55372,3949010605,2
53618,3949013774,0
16069,3949136282,0
61333,394915479,3
27610,3949178590,2
18796,3949265834,3
16069,3949299436,0
27610,3949316077,2
27610,3949422944,2
2044,3949458263,0
37779,3949489837,1
32319,394955145,3
53618,3949599538,0
34503,3949614843,0
29302,3949655455,2
25571,3949679275,1
28656,3949698652,1
61333,3949739627,3
29302,3949742360,2
29302,3949776126,2
36257,3949840763,2
37779,3949854888,1
36257,3949971306,2
36257,3950054893,2
53618,3950168055,0
25571,3950187673,1
37055,3950222912,3
29302,3950243022,2
32319,3950243587,3
28656,3950288818,1
32319,3950329252,3
30680,3950414236,3
26734,3950426649,2
55372,3950452565,2
61333,3950503866,3
27610,3950572023,2
37779,3950614940,1
4718,3950655083,0
18796,3950759602,3
27610,395079693,2
61333,3950847346,3
53618,395084960,0
25571,3950898051,1
27610,3950912137,2
22343,3950921702,2
37055,3950968433,3
53618,3951051260,0
55372,3951079346,2
37055,3951185439,3
26734,3951188231,2
49445,3951223055,1
34503,3951248392,0
62590,3951264181,1
37055,3951272934,3
37779,3951306044,1
37779,3951450198,1
16069,3951498349,0
22343,3951538650,2
25571,3951581325,1
36257,3951599951,2
55372,3951614844,2
61333,3951633496,3
62590,3951762975,1
16069,3951779652,0
22343,3951804336,2
27610,3951836518,2
28656,3951840398,1
62590,3951888880,1
29302,3951918567,2
36257,395192819,2
30680,3952106105,3
16069,3952110879,0
53618,3952204472,0
27610,395222272,2
37055,3952383707,3
32319,3952450054,3
18796,3952450654,3
37779,3952472738,1
29302,3952625897,2
37779,3952628793,1
26734,3952636436,2
4718,3952695977,0
18796,3952735758,3
29302,395276641,2
18796,3952814929,3
32319,3952853844,3
28656,3952876888,1
2044,3952893581,0
4718,3952903911,0
32319,3953010337,3
2044,3953022899,0
62590,3953108161,1
16069,3953132007,0
49445,3953161393,1
22343,3953171728,2
55372,3953240725,2
27610,3953321094,2
29302,3953324030,2
55372,3953354557,2
49445,3953370247,1
36257,3953389061,2
26734,3953414933,2
29302,3953443244,2
36257,3953452878,2
26734,3953524962,2
26734,3953543503,2
2044,3953754838,0
62590,3953775362,1
28656,3953781094,1
61333,3953917131,3
36257,3953950860,2
25571,3953971391,1
4718,3953997469,0
18796,3954076069,3
4718,3954113550,0
2044,3954132184,0
28656,3954250728,1
62590,3954318821,1
16069,3954323175,0
53618,395433511,0
16069,3954363810,0
37779,3954510037,1
25571,3954531471,1
16069,3954550369,0
37055,3954649208,3
37779,3954665907,1
62590,3954675970,1
26734,3954687673,2
62590,3954748111,1
25571,3954752129,1
25571,395476331,1
37055,3954764111,3
18796,3954764811,3
37779,3954831843,1
37055,3954854931,3
37055,3954862224,3
55372,3954879392,2
32319,3954937096,3
29302,39549743,2
18796,3955015817,3
26734,3955097673,2
62590,3955335364,1
22343,3955396582,2
2044,3955409377,0
27610,3955481651,2
2044,3955558826,0
32319,3955576376,3
18796,395564847,3
25571,3955681986,1
37779,3955683033,1
49445,39556917,1
18796,3955768293,3
32319,3955786312,3
37779,395580896,1
62590,3955929894,1
30680,3955990447,3
25571,3955999405,1
34503,3956104489,0
32319,395613355,3
25571,3956182020,1
28656,3956227383,1
29302,3956252888,2
53618,3956286605,0
36257,3956342911,2
16069,3956394835,0
32319,3956473212,3
55372,3956555342,2
22343,3956634636,2
37055,3956642193,3
26734,3956762397,2
26734,3956783761,2
26734,3956786978,2
2044,3956824802,0
36257,3956835877,2
16069,3956896775,0
28656,3956918789,1
32319,395696967,3
4718,3956985759,0
29302,3957032595,2
27610,3957045402,2
55372,3957047476,2
25571,3957101401,1
