participant_id,sequence_id,fold
53618,4004195876,0
61333,4004199789,4
4718,4004258211,1
53618,4004258586,0
27610,4004342393,2
27610,4004356911,2
26734,4004369998,0
34503,4004405582,1
2044,4004437533,4
34503,4004457325,1
16069,4004489888,2
2044,4004559667,4
30680,4004618089,3
37779,4004648912,1
22343,4004716503,4
26734,4004776926,0
61333,4004820493,4
18796,400486747,3
53618,4004870452,0
55372,4004874691,3
29302,4004942783,4
62590,4004971525,3
28656,4004975102,2
62590,4005017101,3
18796,4005085197,3
16069,4005092933,2
34503,4005151289,1
36257,4005153948,2
34503,4005176566,1
28656,4005195599,2
62590,4005326382,3
26734,4005393688,0
61333,4005522631,4
26734,400556286,0
16069,4005746557,2
49445,4005772219,0
28656,4005812593,2
34503,4005875232,1
36257,400588337,2
37779,4005887088,1
4718,4005912161,1
27610,4005980450,2
55372,4006003249,3
37055,4006005093,0
36257,4006046093,2
4718,4006047907,1
18796,4006139636,3
4718,4006160920,1
25571,4006256770,1
62590,4006277073,3
53618,4006279151,0
18796,4006295652,3
32319,4006306485,0
37779,4006309453,1
36257,400632402,2
37779,4006340259,1
37055,4006406540,0
37779,4006488482,1
37779,4006506617,1
62590,4006545698,3
62590,4006605702,3
2044,4006609451,4
16069,4006649123,2
25571,4006683903,1
32319,4006724629,0
32319,4006744981,0
30680,4006747780,3
28656,4006752042,2
55372,4006765105,3
32319,4006830783,0
27610,40068588,2
34503,4006898863,1
26734,4006930700,0
61333,4007005631,4
49445,4007143628,0
22343,4007194636,4
2044,400730391,4
55372,400738167,3
55372,400742239,3
16069,4007455418,2
16069,4007481736,2
2044,4007509714,4
37779,4007536472,1
26734,4007563150,0
26734,4007629682,0
55372,4007641082,3
16069,4007704523,2
49445,4007726683,0
62590,4007757092,3
27610,4007806701,2
25571,400782546,1
29302,4007853675,4
32319,4007926312,0
22343,4007938713,4
26734,4007956185,0
53618,4008004353,0
26734,4008021789,0
16069,4008025445,2
25571,4008083749,1
37779,4008125289,1
18796,4008155877,3
25571,4008168422,1
37779,4008188501,1
36257,400818988,2
30680,4008240351,3
34503,4008248755,1
49445,4008361488,0
49445,4008397599,0
16069,4008403873,2
26734,400843552,0
32319,4008452059,0
16069,4008471047,2
37055,4008479426,0
36257,4008565643,2
34503,4008670343,1
32319,4008713542,0
53618,4008736923,0
27610,4008764980,2
16069,4008788297,2
30680,4008804853,3
25571,4008816009,1
29302,4008855010,4
22343,4008879451,4
53618,4008918779,0
29302,400897980,4
26734,4008983499,0
2044,4008998685,4
61333,4009025210,4
2044,4009042693,4
37055,4009067129,0
29302,4009080254,4
37779,4009081157,1
36257,4009132582,2
37779,4009138484,1
53618,4009267870,0
34503,4009312337,1
62590,4009333844,3
61333,4009361116,4
28656,4009369853,2
28656,4009456320,2
61333,400947332,4
37055,400948635,0
34503,400953529,1
29302,4009630186,4
61333,4009645573,4
25571,4009701157,1
28656,4009920914,2
22343,4009925206,4
30680,4009981130,3
2044,4010013543,4
32319,4010082626,0
4718,4010098895,1
16069,4010140959,2
34503,4010142473,1
28656,4010142475,2
4718,401014299,1
62590,4010145816,3
55372,4010215284,3
4718,4010230208,1
53618,4010320671,0
29302,4010418327,4
55372,4010433752,3
28656,4010489173,2
2044,4010515811,4
61333,4010554793,4
36257,4010582805,2
16069,4010583502,2
25571,4010612789,1
62590,4010635352,3
29302,4010656425,4
55372,4010673809,3
53618,401073936,0
36257,401080980,2
2044,401085405,4
26734,4010866235,0
49445,401088686,0
36257,4010903903,2
37779,401100771,1
62590,4011139154,3
2044,4011195524,4
28656,4011197511,2
25571,4011197621,1
49445,4011242953,0
27610,4011298634,2
26734,4011429234,0
22343,4011453280,4
37779,4011457736,1
34503,4011463366,1
25571,4011466789,1
49445,4011471669,0
26734,4011512499,0
53618,4011607247,0
53618,4011608768,0
18796,4011687358,3
49445,4011759922,0
37779,4011775021,1
53618,4011965032,0
62590,4012028037,3
16069,4012054864,2
16069,4012062782,2
62590,4012086202,3
2044,4012114353,4
28656,4012137558,2
34503,4012142469,1
26734,4012157267,0
27610,4012203511,2
16069,4012290904,2
29302,4012293715,4
53618,4012390548,0
16069,4012572186,2
22343,4012594649,4
29302,4012652509,4
2044,4012657449,4
49445,4012674482,0
28656,4012704147,2
16069,4012716989,2
61333,4012781060,4
53618,4012783303,0
55372,4012825929,3
37779,4012861909,1
61333,4012891444,4
53618,4012895287,0
61333,4012896692,4
29302,4012909759,4
22343,4012922335,4
34503,4012946971,1
16069,4012952083,2
29302,4012961783,4
34503,4012983785,1
2044,4013021491,4
22343,4013051064,4
55372,4013092260,3
30680,4013093270,3
55372,4013112132,3
37779,4013214014,1
29302,4013296853,4
37779,4013384290,1
4718,4013425208,1
37055,4013452365,0
29302,4013495014,4
37055,401351957,0
4718,4013566840,1
55372,4013608276,3
53618,4013759811,0
2044,4013774938,4
30680,4013784228,3
27610,4013789626,2
29302,4013799604,4
61333,4013850335,4
25571,401387400,1
37779,4013895271,1
4718,4013928300,1
30680,4013949837,3
36257,4013960025,2
37055,4014032815,0
34503,4014095001,1
22343,401411853,4
30680,4014163779,3
29302,4014193771,4
37055,4014204992,0
37055,4014305458,0
28656,40143152,2
49445,4014363831,0
62590,4014366571,3
29302,4014402286,4
32319,401444318,0
18796,4014443313,3
26734,4014499417,0
16069,4014607888,2
27610,4014621064,2
2044,4014648941,4
62590,4014655368,3
16069,4014691016,2
36257,4014711824,2
29302,4014921002,4
62590,4014962219,3
62590,4015020738,3
36257,4015093860,2
36257,4015121868,2
22343,4015133246,4
36257,4015135138,2
29302,4015165934,4
34503,4015259513,1
53618,4015375414,0
18796,4015391063,3
4718,401539797,1
26734,4015406879,0
37779,4015433812,1
2044,4015521941,4
32319,4015578064,0
18796,4015675218,3
29302,4015711992,4
16069,4015771323,2
22343,4015785466,4
26734,4015802062,0
22343,4015827552,4
55372,4015836210,3
62590,4015909191,3
25571,4015950328,1
28656,4015986570,2
53618,4015990726,0
26734,4015993287,0
36257,4016012013,2
49445,4016164527,0
29302,4016176755,4
37055,4016285305,0
16069,4016290846,2
53618,4016309583,0
29302,4016315624,4
25571,4016381233,1
4718,4016414309,1
18796,401649249,3
26734,4016539017,0
4718,4016587090,1
16069,4016625402,2
61333,4016631528,4
29302,401665002,4
61333,4016669390,4
29302,4016669490,4
37055,4016746535,0
29302,4016846816,4
49445,4016918231,0
26734,4017013753,0
55372,4017048475,3
22343,4017084093,4
49445,4017211541,0
55372,4017221184,3
49445,4017223529,0
32319,4017227449,0
2044,4017268663,4
28656,4017282757,2
37055,40172860,0
49445,401735106,0
29302,4017357344,4
34503,4017365085,1
36257,4017424356,2
27610,4017443175,2
2044,4017462515,4
18796,4017467967,3
34503,4017469066,1
26734,4017581824,0
28656,4017586239,2
4718,4017620713,1
27610,4017621183,2
29302,4017630133,4
16069,4017687902,2
2044,4017706294,4
25571,401771336,1
32319,4017763482,0
22343,4017773564,4
29302,4017903752,4
61333,4017931962,4
37779,4018014246,1
29302,4018098507,4
36257,4018125025,2
27610,4018140980,2
53618,4018153564,0
25571,4018240688,1
16069,4018272910,2
53618,4018330549,0
34503,4018386064,1
53618,4018414074,0
61333,4018516641,4
49445,4018530063,0
28656,4018563349,2
62590,4018600159,3
32319,4018603160,0
53618,4018639377,0
61333,4018662219,4
29302,4018685625,4
32319,4018689750,0
27610,4018695741,2
30680,4018867747,3
53618,4018949169,0
26734,4018952800,0
26734,4018989068,0
22343,4019063394,4
28656,4019153204,2
25571,4019305524,1
34503,4019315164,1
53618,4019322852,0
37779,4019426313,1
4718,4019454101,1
29302,4019530239,4
37055,4019534947,0
36257,4019596821,2
27610,4019618092,2
36257,4019639879,2
29302,4019648582,4
53618,4019684536,0
18796,4019718733,3
28656,4019744725,2
49445,4019752047,0
53618,4019761485,0
37779,4019764769,1
28656,4019777529,2
16069,4019801275,2
2044,4019883190,4
16069,4019891614,2
37779,4019921783,1
29302,4020014585,4
2044,4020032513,4
32319,4020238223,0
37055,4020253653,0
18796,4020309784,3
4718,4020311181,1
36257,4020320235,2
36257,4020345777,2
26734,4020349405,0
53618,4020385359,0
27610,4020410371,2
37779,4020465412,1
28656,4020570816,2
27610,4020588461,2
49445,4020597832,0
53618,4020649776,0
4718,4020719656,1
55372,4020760637,3
25571,4020761868,1
26734,4020858228,0
55372,4021016653,3
49445,4021017645,0
34503,4021107979,1
62590,402111330,3
55372,4021137647,3
2044,4021164501,4
27610,4021195897,2
34503,4021211873,1
22343,4021255942,4
16069,4021259400,2
28656,4021322504,2
28656,4021375359,2
55372,4021393814,3
53618,4021478603,0
27610,4021542337,2
25571,4021581541,1
26734,4021591619,0
62590,4021667669,3
32319,4021697312,0
49445,4021708907,0
49445,4021722079,0
27610,4021734247,2
25571,4021751263,1
36257,402184701,2
53618,4021906358,0
27610,4021993887,2
62590,4022010639,3
32319,4022031590,0
28656,4022085753,2
53618,4022202203,0
26734,4022260159,0
29302,4022294332,4
62590,4022347344,3
28656,4022449935,2
28656,4022457894,2
27610,4022467002,2
29302,4022533995,4
22343,4022544041,4
29302,4022570700,4
29302,4022596656,4
26734,4022614565,0
16069,402267599,2
62590,4022726500,3
37779,4022736603,1
18796,4022775780,3
32319,4022786565,0
34503,4022899472,1
25571,402296712,1
55372,4022967225,3
55372,4022990284,3
2044,4023007513,4
18796,4023133986,3
34503,402317891,1
62590,4023214713,3
26734,4023337774,0
29302,4023450508,4
4718,4023564833,1
28656,402361760,2
28656,4023632175,2
27610,4023682555,2
62590,4023734962,3
49445,4023743843,0
37055,4023836635,0
2044,4023859161,4
62590,4023883094,3
29302,4023892972,4
53618,4023930360,0
34503,4024069218,1
29302,4024096191,4
4718,4024100567,1
25571,4024240154,1
37055,4024254652,0
27610,4024270720,2
62590,4024305376,3
28656,4024315038,2
26734,4024324580,0
2044,4024338287,4
22343,4024387005,4
37055,4024402907,0
37779,4024412086,1
30680,4024450900,3
36257,4024459748,2
4718,4024469411,1
28656,4024493911,2
27610,4024520107,2
2044,4024521547,4
49445,4024523683,0
2044,4024609442,4
26734,402466863,0
22343,402473479,4
29302,4024740063,4
55372,402476967,3
55372,4024790897,3
28656,4024863660,2
2044,4024914050,4
32319,4024951823,0
34503,4025032513,1
26734,402505865,0
37779,4025076488,1
34503,4025114883,1
62590,4025118642,3
28656,402519201,2
26734,4025227316,0
32319,4025248207,0
18796,4025262592,3
49445,4025263179,0
25571,4025294742,1
26734,4025420989,0
26734,4025439766,0
30680,4025459050,3
53618,4025479736,0
62590,4025619640,3
29302,4025651951,4
28656,402570892,2
27610,4025717002,2
55372,4025782903,3
32319,4025791140,0
18796,4025893603,3
34503,4025917828,1
34503,4025982686,1
55372,4026063932,3
37055,4026074460,0
27610,4026157416,2
29302,4026161455,4
29302,4026299281,4
37055,4026360879,0
29302,4026409060,4
22343,4026417487,4
34503,402645811,1
28656,4026604550,2
2044,4026627863,4
37779,4026667603,1
16069,4026670451,2
53618,4026684486,0
49445,4026686425,0
37779,402671230,1
34503,4026783600,1
61333,4026786986,4
4718,4026823107,1
25571,4026838870,1
61333,40268613,4
28656,4026881812,2
55372,4026966600,3
26734,4027002954,0
37055,4027070496,0
55372,4027096918,3
61333,402712169,4
55372,4027177677,3
61333,4027180976,4
18796,4027212863,3
16069,4027295306,2
36257,4027335163,2
55372,4027353033,3
28656,4027387947,2
30680,4027420612,3
28656,4027444768,2
4718,4027453743,1
49445,4027502953,0
55372,4027548852,3
62590,4027590958,3
26734,4027632833,0
37779,4027671236,1
32319,4027690945,0
32319,4027729589,0
61333,4027761851,4
30680,4027828084,3
29302,4027828560,4
30680,4027847278,3
18796,4027857827,3
2044,4027901511,4
26734,4027963641,0
16069,4027985964,2
18796,4028026583,3
30680,4028094936,3
49445,4028126278,0
53618,4028155279,0
61333,4028255172,4
62590,4028336188,3
37779,4028504766,1
62590,4028514679,3
25571,4028516089,1
28656,4028599013,2
34503,40286163,1
25571,4028643250,1
4718,4028669040,1
37779,4028876291,1
2044,4028914351,4
34503,4028922561,1
2044,4028928578,4
49445,402900684,0
26734,4029043331,0
27610,4029055795,2
2044,4029120858,4
16069,4029154480,2
32319,4029210787,0
30680,4029235271,3
30680,4029313015,3
34503,4029316489,1
26734,4029335289,0
34503,4029348289,1
2044,4029356201,4
37779,4029385255,1
25571,4029407921,1
37779,4029441293,1
2044,4029445982,4
32319,4029454949,0
25571,4029488691,1
27610,4029544507,2
28656,4029575952,2
37779,4029596118,1
37055,402966862,0
32319,4029676137,0
37779,4029692358,1
25571,4029910988,1
26734,4029924858,0
2044,4029953111,4
16069,4029968133,2
26734,4030011062,0
30680,4030016455,3
2044,4030102844,4
30680,4030158029,3
29302,4030194227,4
36257,4030256468,2
37779,403025974,1
29302,4030352329,4
32319,4030357164,0
53618,4030378421,0
55372,4030379635,3
29302,4030399287,4
27610,4030401848,2
49445,4030462846,0
34503,4030572388,1
2044,4030580942,4
49445,4030593006,0
49445,4030624249,0
28656,403078721,2
36257,4030895291,2
28656,403102412,2
32319,4031024558,0
53618,4031275281,0
2044,4031374680,4
25571,4031391569,1
37055,4031415709,0
16069,4031525435,2
34503,4031584412,1
22343,4031593718,4
53618,4031657027,0
55372,4031658451,3
34503,4031707590,1
16069,4031748978,2
2044,4031813441,4
37779,403183535,1
37055,4031865984,0
25571,4031908468,1
62590,4031911207,3
49445,4031928670,0
28656,4031955284,2
36257,4032064504,2
29302,4032102551,4
16069,4032104065,2
49445,4032177795,0
22343,4032272035,4
22343,4032332417,4
28656,4032376134,2
22343,4032376454,4
61333,4032389168,4
37055,4032392922,0
37055,4032403460,0
22343,403242715,4
53618,4032459472,0
26734,4032532884,0
30680,4032543403,3
26734,4032584850,0
2044,4032681683,4
29302,4032693217,4
28656,4032741209,2
26734,4032776602,0
53618,4032788257,0
55372,403281690,3
61333,4032843021,4
62590,4032883620,3
27610,4032922,2
27610,4032945587,2
36257,4032978055,2
49445,4033014715,0
32319,4033021208,0
2044,4033045552,4
28656,4033072197,2
62590,4033075905,3
18796,4033119877,3
36257,4033244916,2
34503,4033261354,1
36257,4033330173,2
62590,40333403,3
62590,4033344066,3
22343,4033361707,4
55372,4033417669,3
32319,4033508612,0
37055,4033524183,0
37779,4033570125,1
36257,4033580343,2
16069,4033628953,2
2044,4033680414,4
49445,4033683340,0
53618,4033716811,0
2044,4033762157,4
32319,4033795470,0
53618,4033811527,0
55372,4033845327,3
4718,4033902846,1
27610,4033922226,2
61333,4033976656,4
49445,4033991324,0
36257,4034060151,2
55372,4034069010,3
62590,4034091222,3
16069,4034100323,2
29302,4034125903,4
55372,4034128409,3
4718,4034205025,1
2044,4034311871,4
29302,4034403491,4
32319,4034435899,0
61333,4034452959,4
34503,4034461940,1
29302,4034463459,4
34503,4034575014,1
16069,4034575159,2
53618,4034767823,0
26734,4034792987,0
29302,4034810271,4
49445,4034823194,0
26734,403485504,0
61333,4034867431,4
29302,4034923604,4
29302,4034934428,4
36257,4034992059,2
4718,4035043468,1
34503,403504354,1
32319,4035047366,0
28656,4035069296,2
18796,4035196464,3
2044,4035196746,4
30680,4035237030,3
37779,4035247042,1
28656,4035301295,2
61333,4035359751,4
25571,4035386709,1
25571,4035407805,1
27610,4035410962,2
32319,4035491053,0
37779,4035560224,1
36257,4035646637,2
30680,4035703089,3
34503,4035742263,1
26734,4035823049,0
25571,4035897417,1
25571,403592099,1
55372,4035922337,3
27610,4035974926,2
55372,4035980284,3
18796,403602810,3
29302,4036203933,4
49445,4036216475,0
29302,4036224268,4
61333,4036280797,4
37055,4036306550,0
22343,4036332398,4
37055,4036348603,0
29302,4036387925,4
61333,4036407417,4
16069,4036515872,2
36257,4036609765,2
25571,4036663867,1
32319,403672783,0
29302,4036783184,4
18796,4036834112,3
26734,4036835583,0
16069,4036859578,2
55372,4036866056,3
18796,4036876349,3
55372,4036887205,3
27610,4037058596,2
16069,4037158166,2
37779,4037159954,1
37779,4037161320,1
61333,4037174674,4
26734,4037259692,0
18796,4037398829,3
62590,4037413216,3
29302,4037484094,4
62590,403751011,3
53618,4037606577,0
30680,4037656938,3
28656,4037731304,2
16069,4037748662,2
37779,4037756941,1
37779,4037758756,1
61333,4037765159,4
25571,403780014,1
37055,4037815027,0
49445,4037832709,0
36257,4037875762,2
34503,4037939006,1
18796,4037945598,3
34503,4037967021,1
49445,4038036792,0
53618,4038078391,0
28656,40381297,2
4718,4038150230,1
16069,4038180231,2
55372,4038198098,3
28656,4038262822,2
36257,4038367342,2
2044,4038374107,4
26734,4038402449,0
32319,4038420442,0
25571,4038449531,1
26734,403849920,0
29302,4038553969,4
53618,4038556299,0
16069,4038565092,2
27610,4038678198,2
37779,4038684676,1
29302,403870861,4
26734,4038708750,0
62590,4038727207,3
18796,4038771285,3
61333,4038786720,4
2044,4038806689,4
22343,4038845261,4
4718,4038947918,1
62590,4038964746,3
37055,4038968131,0
62590,4039000301,3
18796,4039023412,3
4718,40390246,1
30680,4039082622,3
32319,403919033,0
37055,4039215910,0
27610,4039244618,2
2044,4039249460,4
61333,4039290004,4
26734,4039321040,0
16069,4039333782,2
49445,4039452735,0
61333,4039524377,4
49445,4039535361,0
32319,403953580,0
55372,4039625618,3
16069,4039637881,2
32319,4039655127,0
22343,4039660241,4
26734,4039661452,0
55372,4039678391,3
26734,4039694484,0
53618,4039750372,0
26734,4039767512,0
34503,4039886889,1
2044,4039899308,4
22343,4039957974,4
25571,4039967502,1
28656,4039978024,2
36257,4039996098,2
4718,4040002538,1
37779,4040066197,1
55372,4040124112,3
2044,4040149428,4
34503,4040156689,1
18796,4040166290,3
49445,4040227079,0
49445,404023071,0
36257,4040235988,2
28656,4040236185,2
55372,404023649,3
22343,4040260967,4
2044,4040324830,4
37779,4040330197,1
36257,4040337379,2
27610,4040543975,2
16069,404055470,2
4718,4040572855,1
49445,4040583230,0
28656,4040593697,2
32319,4040595807,0
28656,4040603633,2
2044,4040617531,4
16069,4040628383,2
29302,4040637758,4
55372,4040691102,3
32319,4040723527,0
61333,4040817913,4
55372,4040948088,3
29302,4040988910,4
22343,4041042792,4
53618,4041057544,0
62590,4041062114,3
27610,4041089331,2
34503,404116314,1
37055,4041170671,0
55372,4041173371,3
4718,4041223746,1
30680,4041229883,3
36257,4041250944,2
32319,4041386987,0
62590,4041393939,3
27610,4041535015,2
16069,4041551142,2
62590,4041583926,3
53618,4041599953,0
62590,404163497,3
28656,4041717051,2
61333,4041753977,4
37779,4041757043,1
37779,40417602,1
2044,4041765659,4
55372,404181101,3
36257,4041822914,2
34503,4041823359,1
25571,4041873318,1
36257,4041876525,2
55372,4041937502,3
30680,4042005173,3
27610,4042022274,2
37055,4042069284,0
27610,4042074364,2
32319,404215325,0
25571,4042159158,1
4718,4042171748,1
37055,4042174209,0
49445,4042191257,0
26734,4042313215,0
28656,4042315021,2
4718,4042424779,1
34503,4042477643,1
55372,4042514960,3
27610,4042522750,2
16069,4042546187,2
55372,404256304,3
36257,4042592223,2
34503,4042718358,1
28656,4042731142,2
49445,4042820687,0
49445,404289344,0
29302,4042904584,4
18796,4042906271,3
28656,4042971410,2
26734,4042972403,0
49445,4043018452,0
37779,4043021913,1
22343,4043090493,4
36257,4043123142,2
28656,4043220424,2
16069,4043231673,2
28656,4043232793,2
16069,4043348931,2
28656,4043430870,2
28656,4043583701,2
29302,4043676346,4
16069,4043717380,2
29302,404371966,4
26734,4043872436,0
37055,4044014830,0
53618,4044018766,0
55372,4044082875,3
37055,4044124512,0
55372,4044265279,3
34503,4044307130,1
62590,4044343274,3
55372,4044411148,3
61333,4044481509,4
37055,4044515315,0
27610,4044570621,2
62590,4044660623,3
37779,4044746070,1
55372,4044807152,3
26734,404482289,0
27610,4044831480,2
37055,4044834975,0
4718,4044853528,1
29302,4044950244,4
62590,4044997335,3
37779,4045052708,1
18796,404509280,3
18796,4045155687,3
28656,4045163373,2
55372,4045167949,3
2044,4045208319,4
29302,4045392789,4
55372,4045446056,3
18796,4045470031,3
55372,4045497229,3
28656,4045554790,2
26734,4045600347,0
29302,4045602437,4
49445,4045728562,0
25571,4045792898,1
27610,4045797562,2
30680,4045826244,3
18796,404582984,3
49445,4045865161,0
34503,4045904754,1
28656,4045905350,2
36257,4046114176,2
26734,4046129680,0
36257,4046202864,2
34503,4046204349,1
25571,4046209213,1
2044,4046223762,4
22343,4046231618,4
28656,4046238845,2
49445,404624492,0
25571,4046274255,1
22343,404628946,4
32319,4046291916,0
36257,4046294456,2
16069,4046302752,2
61333,4046306483,4
61333,4046354895,4
26734,404637447,0
4718,404637814,1
61333,4046379051,4
36257,4046440369,2
37055,4046570055,0
37779,4046625833,1
32319,4046805753,0
28656,4046908511,2
37055,4046915636,0
29302,4046937732,4
18796,4047021185,3
62590,4047071354,3
61333,404714256,4
22343,4047184344,4
29302,4047195440,4
49445,4047302081,0
29302,4047310879,4
37055,404737264,0
36257,4047382488,2
25571,4047402820,1
29302,4047451858,4
26734,4047474808,0
55372,4047597944,3
26734,404762897,0
25571,4047649104,1
36257,4047664350,2
62590,4047671970,3
37055,4047703643,0
4718,404775947,1
62590,4047786435,3
62590,4047809837,3
30680,404789875,3
37779,404790497,1
28656,4047926727,2
53618,404797294,0
62590,4047984952,3
28656,4047989519,2
28656,4047997647,2
62590,4048003080,3
53618,4048058279,0
29302,404809259,4
29302,4048130945,4
36257,4048162795,2
53618,4048419777,0
37055,4048442198,0
36257,4048528387,2
28656,4048579483,2
53618,404858354,0
55372,4048620299,3
27610,4048622195,2
62590,4048638510,3
27610,4048662403,2
2044,4048722174,4
37055,4048814173,0
36257,4048865604,2
25571,4048882984,1
22343,4048999877,4
18796,4049026710,3
28656,404903910,2
49445,404913228,0
26734,4049146656,0
61333,4049181690,4
25571,40491952,1
25571,4049213719,1
2044,4049224779,4
18796,404923505,3
53618,4049266170,0
49445,4049304556,0
18796,4049310907,3
27610,4049312731,2
36257,4049325116,2
22343,4049339881,4
25571,4049362026,1
36257,4049363986,2
55372,4049385933,3
55372,4049410318,3
27610,4049548366,2
16069,4049588409,2
49445,4049602128,0
30680,4049634429,3
34503,4049655550,1
62590,404971689,3
4718,4049742610,1
25571,4049766861,1
2044,4049780960,4
62590,4049851387,3
53618,4049882332,0
2044,4049886000,4
55372,4049887127,3
30680,4049895155,3
34503,4049964501,1
34503,4050031451,1
61333,4050132262,4
62590,4050188269,3
37779,4050237167,1
29302,4050255639,4
27610,4050257385,2
16069,4050310797,2
28656,4050335378,2
49445,4050366465,0
18796,4050385322,3
22343,4050411938,4
37779,4050418125,1
22343,4050419185,4
16069,4050440563,2
55372,4050515339,3
26734,4050547793,0
53618,4050589599,0
61333,4050603922,4
61333,4050614006,4
37055,4050642687,0
22343,4050677042,4
55372,4050768892,3
27610,4050780185,2
61333,4050809276,4
32319,4050811866,0
36257,4050812915,2
55372,4050912996,3
29302,4050928667,4
53618,4050930531,0
37779,4050955713,1
55372,405102046,3
49445,4051091122,0
29302,4051160484,4
29302,4051244221,4
32319,405126173,0
62590,4051291439,3
37779,405135994,1
4718,4051378458,1
29302,405156295,4
26734,4051604321,0
18796,4051624060,3
61333,4051666811,4
55372,4051701831,3
37055,4051746395,0
28656,4051782037,2
34503,4051790535,1
18796,4051854131,3
2044,4051920970,4
49445,4051926959,0
28656,4051959337,2
29302,4051978817,4
49445,4051992270,0
36257,4052014334,2
37055,4052022108,0
49445,4052139858,0
34503,4052157020,1
36257,4052163176,2
32319,4052327522,0
37055,4052359301,0
2044,4052370290,4
2044,4052380703,4
53618,4052405661,0
30680,4052442869,3
22343,4052466296,4
37779,4052534558,1
62590,4052550856,3
37779,4052571488,1
36257,4052637572,2
27610,4052668388,2
16069,405272583,2
61333,4052808434,4
26734,4052829984,0
29302,4052839376,4
29302,4052877618,4
27610,4052916601,2
36257,4052930295,2
26734,4052945656,0
27610,4052983343,2
27610,4052991993,2
29302,4053115958,4
22343,4053163767,4
18796,4053174176,3
2044,4053224291,4
49445,4053277824,0
16069,405329692,2
53618,4053341529,0
26734,4053352150,0
55372,4053372497,3
29302,405340206,4
37779,4053436458,1
37779,4053437451,1
53618,4053454052,0
4718,405355004,1
53618,4053587771,0
16069,4053589633,2
4718,4053660059,1
32319,4053686999,0
2044,4053713943,4
37055,405372308,0
16069,4053738102,2
61333,4053742463,4
61333,4053766086,4
32319,4053776038,0
55372,4053901737,3
32319,4053954629,0
49445,4053957796,0
34503,4053969916,1
55372,4053980001,3
61333,4053985480,4
26734,4053997022,0
61333,4054054868,4
2044,4054062131,4
30680,4054214873,3
62590,405424950,3
53618,4054285897,0
55372,4054290820,3
32319,4054314686,0
22343,4054425668,4
26734,4054433181,0
28656,4054449791,2
36257,4054471140,2
62590,405452666,3
25571,4054529089,1
18796,405456343,3
16069,4054581356,2
26734,4054587519,0
25571,4054602158,1
53618,4054602934,0
32319,4054718573,0
49445,4054721446,0
36257,4054731684,2
37779,4054922435,1
28656,4054965004,2
18796,4055017660,3
34503,4055063427,1
25571,4055092997,1
53618,4055105341,0
37055,4055108055,0
55372,4055179335,3
27610,4055273710,2
27610,4055320414,2
28656,4055401073,2
18796,4055419932,3
26734,4055536897,0
62590,4055545128,3
29302,4055724572,4
62590,4055747710,3
29302,4055758038,4
26734,4055798372,0
53618,4055801992,0
61333,405585372,4
53618,4055864258,0
29302,4055886458,4
37779,4055886839,1
62590,4055894807,3
27610,4055918673,2
27610,4055962445,2
2044,4055996659,4
55372,4056010008,3
55372,4056110478,3
26734,4056115551,0
34503,4056116028,1
62590,4056125255,3
53618,4056135045,0
28656,4056165497,2
29302,4056196032,4
2044,4056219695,4
32319,4056243393,0
36257,4056356552,2
37055,4056357644,0
49445,4056576889,0
4718,4056622345,1
62590,405669693,3
37779,4056700006,1
27610,405679530,2
29302,4056803383,4
29302,4056863104,4
28656,405687908,2
26734,4056897128,0
55372,4056937880,3
37779,405695979,1
37055,4057101993,0
16069,4057221268,2
18796,4057304603,3
61333,4057315840,4
34503,4057344915,1
2044,4057403735,4
29302,4057539820,4
28656,4057586298,2
26734,4057633694,0
29302,4057642280,4
61333,4057656256,4
36257,4057692615,2
49445,405769626,0
34503,4057711471,1
29302,4057943606,4
36257,4057977496,2
36257,4057981328,2
55372,405799867,3
29302,4057999884,4
49445,4058033914,0
53618,4058084794,0
18796,4058103218,3
29302,4058111126,4
2044,4058219942,4
61333,4058329733,4
22343,4058358241,4
25571,4058399752,1
28656,4058421957,2
34503,4058525546,1
18796,4058552688,3
61333,4058566090,4
55372,4058584800,3
53618,4058606390,0
30680,4058624166,3
29302,4058630145,4
29302,405863844,4
37779,4058650383,1
4718,4058668264,1
4718,4058732553,1
32319,4058764935,0
2044,4058898873,4
2044,4058982351,4
16069,4059015456,2
22343,4059019936,4
4718,4059034008,1
55372,4059042533,3
22343,4059052022,4
37055,4059065194,0
61333,405909968,4
28656,4059252148,2
55372,4059295100,3
36257,4059302650,2
28656,4059350748,2
26734,4059443517,0
22343,4059446620,4
22343,4059450877,4
55372,4059494364,3
37055,4059514487,0
16069,4059520464,2
2044,4059590610,4
55372,4059599735,3
2044,4059612144,4
28656,4059669811,2
18796,4059759258,3
22343,4059808446,4
2044,4059839554,4
36257,4059894035,2
16069,405997141,2
49445,4059973240,0
53618,4059977877,0
49445,4060005118,0
16069,4060018316,2
36257,4060047723,2
37779,4060098087,1
18796,4060116171,3
27610,4060147436,2
22343,4060209116,4
26734,4060217284,0
49445,4060260004,0
16069,4060274398,2
2044,4060284846,4
34503,406029265,1
4718,4060302768,1
26734,406037452,0
16069,4060500693,2
36257,4060598253,2
53618,4060636109,0
55372,4060642786,3
36257,4060662582,2
25571,4060682528,1
61333,4060687122,4
28656,4060698926,2
29302,4060786161,4
62590,406081963,3
53618,4060822339,0
29302,4060878955,4
62590,406097327,3
30680,4061047417,3
34503,4061050581,1
62590,4061080654,3
